0;10000;-1;0.136067
1;10000;-1;0.129985
2;10000;-1;0.134991
3;10000;-1;0.13742
4;10000;-1;0.138623
5;10000;-1;0.13972
6;10000;-1;0.135036
7;10000;-1;0.137115
8;10000;-1;0.13451
9;10000;-1;0.134771
10;10000;-1;0.133824
11;10000;-1;0.136226
12;10000;-1;0.134266
13;10000;-1;0.134846
14;10000;-1;0.135504
15;10000;-1;0.137387
16;10000;-1;0.137056
17;10000;-1;0.136634
18;10000;-1;0.138429
19;10000;-1;0.137032
20;10000;-1;0.136211
21;10000;-1;0.137195
22;10000;-1;0.141934
23;10000;-1;0.155377
24;10000;-1;0.134026
25;10000;-1;0.136609
26;10000;-1;0.136181
27;10000;-1;0.135165
28;10000;-1;0.143846
29;10000;-1;0.145264
30;10000;-1;0.162953
31;10000;-1;0.148211
32;10000;-1;0.140439
33;10000;-1;0.140112
34;10000;-1;0.136686
35;10000;-1;0.13692
